athlete_id,evaluation_scheme,estimator,feature_set,evaluated_row_count,interpretability_bucket,track_a_mae_kg,track_b_mae_kg,paired_mae_delta_kg,direction
e6e4e3b9-5cfa-42c6-a4cd-0f96561de3eb,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,3.081249999999999,2.9149187355462765,-0.16633126445372248,improved
ec3fc0a0-ab15-4c0c-b1ad-5243c6e5636f,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,2,anecdotal_too_few_rows,1.1499999999999968,1.1029800019425018,-0.047019998057495016,improved
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,1,anecdotal_too_few_rows,1.6625000000000014,0.23070702970825963,-1.4317929702917418,improved
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,1,anecdotal_too_few_rows,0.03333333333333144,0.17533142148623426,0.14199808815290282,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_random_forest,prior_history_plus_caffeine,3,minimally_interpretable,1.06388888888889,1.1390338286226485,0.07514493973375846,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,0.7009090909090858,0.5638085694534247,-0.1371005214556611,improved
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,2.8032407407407454,6.44654029736603,3.643299556625285,worse
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,1,anecdotal_too_few_rows,0.3999999999999986,0.19958147122896008,-0.2004185287710385,improved
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,1.5150925925925922,1.8589414823663606,0.3438488897737684,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,0.6928571428571466,0.6257583333333372,-0.06709880952380942,improved
957de0b1-7ee9-437c-b47b-dffd09b6653a,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,1.1972727272727302,1.2882102365227344,0.09093750925000421,worse
9cee6de4-93b3-46a7-a018-90f60d705ebb,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,1.4723214285714228,3.1127483251225954,1.6404268965511726,worse
a2d89dcf-6bd1-445b-bc9c-7ac6b852a9fc,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,0.12053571428571175,0.02317626540126483,-0.09735944888444692,improved
c887cb7e-63cf-4dc2-9fd2-8429137ba44b,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,1.9047619047619027,3.2056144649012466,1.300852560139344,worse
e362b878-9920-4dcf-9ab7-687a194a821c,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,2.015854978354979,1.2837552663572336,-0.7320997119977453,improved
e6e4e3b9-5cfa-42c6-a4cd-0f96561de3eb,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,3.081249999999999,2.879033320466867,-0.20221667953313194,improved
ec3fc0a0-ab15-4c0c-b1ad-5243c6e5636f,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,2,anecdotal_too_few_rows,1.1499999999999968,1.4445080272410742,0.2945080272410774,worse
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,1,anecdotal_too_few_rows,1.6625000000000014,0.8954509794118053,-0.7670490205881961,improved
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,1,anecdotal_too_few_rows,0.03333333333333144,0.3110062871477517,0.27767295381442025,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_random_forest,prior_history_plus_daily_sleep,3,minimally_interpretable,1.06388888888889,1.1834293539578813,0.1195404650689913,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,0.7009090909090858,0.48585738175222204,-0.21505170915686378,improved
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,2.8032407407407454,6.372075953920799,3.5688352131800536,worse
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,1,anecdotal_too_few_rows,0.3999999999999986,0.225528098144558,-0.1744719018554406,improved
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,1.5150925925925922,1.5967280454406538,0.08163545284806162,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,0.6928571428571466,0.6921349657287177,-0.0007221771284289247,improved
957de0b1-7ee9-437c-b47b-dffd09b6653a,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,1.1972727272727302,1.379484957118045,0.18221222984531482,worse
9cee6de4-93b3-46a7-a018-90f60d705ebb,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,1.4723214285714228,2.884864229969388,1.412542801397965,worse
a2d89dcf-6bd1-445b-bc9c-7ac6b852a9fc,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,0.12053571428571175,0.06867067140376193,-0.05186504288194982,improved
c887cb7e-63cf-4dc2-9fd2-8429137ba44b,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,1.9047619047619027,3.002350152535191,1.0975882477732883,worse
e362b878-9920-4dcf-9ab7-687a194a821c,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,2.015854978354979,1.4190538855605712,-0.5968010927944076,improved
e6e4e3b9-5cfa-42c6-a4cd-0f96561de3eb,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,3.081249999999999,2.961152539446621,-0.120097460553378,improved
ec3fc0a0-ab15-4c0c-b1ad-5243c6e5636f,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,2,anecdotal_too_few_rows,1.1499999999999968,1.1075482857420358,-0.042451714257961015,improved
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,1,anecdotal_too_few_rows,1.6625000000000014,0.44623072635473804,-1.2162692736452634,improved
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,1,anecdotal_too_few_rows,0.03333333333333144,0.0858757704379336,0.05254243710460216,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_random_forest,prior_history_plus_match_context,3,minimally_interpretable,1.06388888888889,1.1247385905274119,0.06084970163852188,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,0.7009090909090858,0.3000000000000007,-0.4009090909090851,improved
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,2.8032407407407454,6.376406822589175,3.5731660818484294,worse
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,1,anecdotal_too_few_rows,0.3999999999999986,0.7100182379539888,0.3100182379539902,worse
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,1.5150925925925922,1.6432413983201475,0.12814880572755527,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,0.6928571428571466,0.6500000000000004,-0.04285714285714626,improved
957de0b1-7ee9-437c-b47b-dffd09b6653a,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,1.1972727272727302,1.371296068229159,0.1740233409564289,worse
9cee6de4-93b3-46a7-a018-90f60d705ebb,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,1.4723214285714228,2.9688846664773223,1.4965632379058995,worse
a2d89dcf-6bd1-445b-bc9c-7ac6b852a9fc,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,0.12053571428571175,0.07400400473709823,-0.04653170954861352,improved
c887cb7e-63cf-4dc2-9fd2-8429137ba44b,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,1.9047619047619027,3.041276235307477,1.1365143305455743,worse
e362b878-9920-4dcf-9ab7-687a194a821c,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,2.015854978354979,1.5206387313184802,-0.4952162470364987,improved
e6e4e3b9-5cfa-42c6-a4cd-0f96561de3eb,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,3.081249999999999,3.01382108949608,-0.06742891050391897,improved
ec3fc0a0-ab15-4c0c-b1ad-5243c6e5636f,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,2,anecdotal_too_few_rows,1.1499999999999968,1.0595984848484825,-0.09040151515151429,improved
efa2dbe6-24c0-4500-8b7b-1d5d14e1d271,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,1,anecdotal_too_few_rows,1.6625000000000014,0.327711893373138,-1.3347881066268634,improved
f2b08928-a410-4d1d-9f19-1f8c063a6311,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,1,anecdotal_too_few_rows,0.03333333333333144,0.09262787241662451,0.059294539083293074,worse
fd0c9e61-cb99-4d60-ab37-b4b3f5ac60d2,chronological_holdout,sklearn_random_forest,prior_history_plus_wellness,3,minimally_interpretable,1.06388888888889,1.111098766925089,0.047209878036198916,worse
2068e7ec-51a8-441a-8053-2be7533e613f,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,0.7009090909090858,0.6503661426468952,-0.050542948262190635,improved
687552ea-5963-45df-8680-c4c6058eab87,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,2.8032407407407454,2.6040772606726676,-0.19916348006807771,improved
6a2ca03c-e61b-4589-a931-58f5e25aacd8,chronological_holdout,sklearn_ridge,all_track_b_exploratory,1,anecdotal_too_few_rows,0.3999999999999986,1.4898084455030016,1.089808445503003,worse
86fed448-f51d-4005-aef8-bd9413933cbe,chronological_holdout,sklearn_ridge,all_track_b_exploratory,3,minimally_interpretable,1.5150925925925922,1.871314729301402,0.35622213670880987,worse
8d47422f-2512-44a3-a6d6-8feb726f4759,chronological_holdout,sklearn_ridge,all_track_b_exploratory,2,anecdotal_too_few_rows,0.6928571428571466,2.0058914543611994,1.3130343115040528,worse
